date,store_nbr,transactions,season,holiday_event_weekend,,,
2013-01-18,6,1548,1,0,,,
2013-01-18,7,1749,1,0,,,
2013-01-18,8,2766,1,0,,,
2013-01-18,9,1639,1,0,,,
2013-01-18,10,852,1,0,,,
2013-01-18,11,2133,1,0,,,
2013-01-18,12,1039,1,0,,,
2013-01-18,13,803,1,0,,,
2013-01-18,14,1305,1,0,,,
2013-01-18,15,1157,1,0,,,
2013-01-18,16,906,1,0,,,
2013-01-18,17,1035,1,0,,,
2013-01-18,18,1209,1,0,,,
2013-01-18,19,923,1,0,,,
2013-01-18,23,1071,1,0,,,
2013-01-18,24,2559,1,0,,,
2013-01-18,25,971,1,0,,,
2013-01-18,26,822,1,0,,,
2013-01-18,27,1034,1,0,,,
2013-01-18,28,709,1,0,,,
2013-01-18,30,696,1,0,,,
2013-01-18,31,1044,1,0,,,
2013-01-18,32,619,1,0,,,
2013-01-18,33,860,1,0,,,
2013-01-18,34,2510,1,0,,,
2013-01-18,35,519,1,0,,,
2013-01-18,37,1458,1,0,,,
2013-01-18,38,1591,1,0,,,
2013-01-18,39,1162,1,0,,,
2013-01-18,40,944,1,0,,,
2013-01-18,41,727,1,0,,,
2013-01-18,43,1323,1,0,,,
2013-01-18,44,3801,1,0,,,
2013-01-18,45,3263,1,0,,,
2013-01-18,46,2907,1,0,,,
2013-01-18,47,3302,1,0,,,
2013-01-18,48,2341,1,0,,,
2013-01-18,49,1804,1,0,,,
2013-01-18,50,2242,1,0,,,
2013-01-18,51,1796,1,0,,,
2013-01-18,54,779,1,0,,,
2013-01-19,1,1389,1,1,,,
2013-01-19,2,2043,1,1,,,
2013-01-19,3,3453,1,1,,,
2013-01-19,4,1705,1,1,,,
2013-01-19,5,1517,1,1,,,
2013-01-19,6,2132,1,1,,,
2013-01-19,7,1581,1,1,,,
2013-01-19,8,2944,1,1,,,
2013-01-19,9,2336,1,1,,,
2013-01-19,10,1372,1,1,,,
2013-01-19,11,2569,1,1,,,
2013-01-19,12,1319,1,1,,,
2013-01-19,13,1140,1,1,,,
2013-01-19,14,2031,1,1,,,
2013-01-19,15,1390,1,1,,,
2013-01-19,16,1022,1,1,,,
2013-01-19,17,1440,1,1,,,
2013-01-19,18,1362,1,1,,,
2013-01-19,19,1735,1,1,,,
2013-01-19,23,1231,1,1,,,
2013-01-19,24,2487,1,1,,,
2013-01-19,25,1494,1,1,,,
2013-01-19,26,961,1,1,,,
2013-01-19,27,1382,1,1,,,
2013-01-19,28,996,1,1,,,
2013-01-19,30,715,1,1,,,
2013-01-19,31,1386,1,1,,,
2013-01-19,32,770,1,1,,,
2013-01-19,33,1201,1,1,,,
2013-01-19,34,2695,1,1,,,
2013-01-19,35,816,1,1,,,
2013-01-19,37,1630,1,1,,,
2013-01-19,38,2154,1,1,,,
2013-01-19,39,1633,1,1,,,
2013-01-19,40,1034,1,1,,,
2013-01-19,41,952,1,1,,,
2013-01-19,43,1127,1,1,,,
2013-01-19,44,4656,1,1,,,
2013-01-19,45,3984,1,1,,,
2013-01-19,46,4372,1,1,,,
2013-01-19,47,4377,1,1,,,
2013-01-19,48,3392,1,1,,,
2013-01-19,49,2469,1,1,,,
2013-01-19,50,3426,1,1,,,
2013-01-19,51,1830,1,1,,,
2013-01-19,54,908,1,1,,,
2013-01-20,1,507,1,1,,,
2013-01-20,2,2006,1,1,,,
2013-01-20,3,3466,1,1,,,
2013-01-20,4,1742,1,1,,,
2013-01-20,5,1596,1,1,,,
2013-01-20,6,2202,1,1,,,
2013-01-20,7,1368,1,1,,,
2013-01-20,8,2755,1,1,,,
2013-01-20,9,2427,1,1,,,
2013-01-20,10,1162,1,1,,,
2013-01-20,11,2597,1,1,,,
2013-01-20,12,1211,1,1,,,
2013-01-20,13,947,1,1,,,
2013-01-20,14,1333,1,1,,,
2013-01-20,15,1110,1,1,,,
2013-01-20,16,1184,1,1,,,
2013-01-20,17,1419,1,1,,,
2013-01-20,18,1347,1,1,,,
2013-01-20,19,1142,1,1,,,
2013-01-20,23,1099,1,1,,,
2013-01-20,24,1908,1,1,,,
2013-01-20,25,816,1,1,,,
2013-01-20,26,986,1,1,,,
2013-01-20,27,1515,1,1,,,
2013-01-20,28,1179,1,1,,,
2013-01-20,30,616,1,1,,,
2013-01-20,31,1389,1,1,,,
2013-01-20,32,801,1,1,,,
2013-01-20,33,1133,1,1,,,
2013-01-20,34,2324,1,1,,,
2013-01-20,35,697,1,1,,,
2013-01-20,37,1233,1,1,,,
2013-01-20,38,2294,1,1,,,
2013-01-20,39,1582,1,1,,,
2013-01-20,40,924,1,1,,,
2013-01-20,41,1020,1,1,,,
2013-01-20,43,1061,1,1,,,
2013-01-20,44,4732,1,1,,,
2013-01-20,45,4169,1,1,,,
2013-01-20,46,4696,1,1,,,
2013-01-20,47,4877,1,1,,,
2013-01-20,48,4044,1,1,,,
2013-01-20,49,2536,1,1,,,
2013-01-20,50,3195,1,1,,,
2013-01-20,51,1756,1,1,,,
2013-01-20,54,1178,1,1,,,
2013-01-21,1,1770,1,0,,,
2013-01-21,2,1864,1,0,,,
2013-01-21,3,2930,1,0,,,
2013-01-21,4,1458,1,0,,,
2013-01-21,5,1506,1,0,,,
2013-01-21,6,1602,1,0,,,
2013-01-21,7,1649,1,0,,,
2013-01-21,8,2688,1,0,,,
2013-01-21,9,2149,1,0,,,
2013-01-21,10,1200,1,0,,,
2013-01-21,11,2200,1,0,,,
2013-01-21,12,1156,1,0,,,
2013-01-21,13,864,1,0,,,
2013-01-21,14,1934,1,0,,,
2013-01-21,15,1439,1,0,,,
2013-01-21,16,1000,1,0,,,
2013-01-21,17,1310,1,0,,,
2013-01-21,18,1306,1,0,,,
2013-01-21,19,1158,1,0,,,
2013-01-21,23,1161,1,0,,,
2013-01-21,24,2391,1,0,,,
2013-01-21,25,754,1,0,,,
2013-01-21,26,730,1,0,,,
2013-01-21,27,1018,1,0,,,
2013-01-21,28,708,1,0,,,
2013-01-21,30,692,1,0,,,
2013-01-21,31,1184,1,0,,,
2013-01-21,32,667,1,0,,,
2013-01-21,33,1046,1,0,,,
2013-01-21,34,2379,1,0,,,
2013-01-21,35,509,1,0,,,
2013-01-21,37,1370,1,0,,,
2013-01-21,38,1414,1,0,,,
2013-01-21,39,1325,1,0,,,
2013-01-21,40,1169,1,0,,,
2013-01-21,41,715,1,0,,,
2013-01-21,43,1124,1,0,,,
2013-01-21,44,3508,1,0,,,
2013-01-21,45,3134,1,0,,,
2013-01-21,46,3186,1,0,,,
2013-01-21,47,3335,1,0,,,
2013-01-21,48,2428,1,0,,,
2013-01-21,49,1557,1,0,,,
2013-01-21,50,2227,1,0,,,
2013-01-21,51,1548,1,0,,,
2013-01-21,54,788,1,0,,,
2013-01-22,1,1762,1,0,,,
2013-01-22,2,1794,1,0,,,
2013-01-22,3,2721,1,0,,,
2013-01-22,4,1285,1,0,,,
2013-01-22,5,1459,1,0,,,
2013-01-22,6,1584,1,0,,,
2013-01-22,7,1583,1,0,,,
2013-01-22,8,2491,1,0,,,
2013-01-22,9,1949,1,0,,,
2013-01-22,10,1109,1,0,,,
2013-01-22,11,2128,1,0,,,
2013-01-22,12,1145,1,0,,,
2013-01-22,13,903,1,0,,,
2013-01-22,14,1558,1,0,,,
2013-01-22,15,1270,1,0,,,
2013-01-22,16,933,1,0,,,
2013-01-22,17,1310,1,0,,,
2013-01-22,18,1362,1,0,,,
2013-01-22,19,1017,1,0,,,
2013-01-22,23,1085,1,0,,,
2013-01-22,24,2293,1,0,,,
2013-01-22,25,692,1,0,,,
2013-01-22,26,690,1,0,,,
2013-01-22,27,969,1,0,,,
2013-01-22,28,819,1,0,,,
2013-01-22,30,752,1,0,,,
2013-01-22,31,1185,1,0,,,
2013-01-22,32,668,1,0,,,
2013-01-22,33,1096,1,0,,,
2013-01-22,34,2221,1,0,,,
2013-01-22,35,627,1,0,,,
2013-01-22,37,1299,1,0,,,
2013-01-22,38,1317,1,0,,,
2013-01-22,39,1258,1,0,,,
2013-01-22,40,1017,1,0,,,
2013-01-22,41,646,1,0,,,
2013-01-22,43,1055,1,0,,,
2013-01-22,44,3349,1,0,,,
2013-01-22,45,2759,1,0,,,
2013-01-22,46,2786,1,0,,,
2013-01-22,47,2973,1,0,,,
2013-01-22,48,2130,1,0,,,
2013-01-22,49,1500,1,0,,,
2013-01-22,50,2182,1,0,,,
2013-01-22,51,1489,1,0,,,
2013-01-22,54,768,1,0,,,
2013-01-23,1,1873,1,0,,,
2013-01-23,2,1951,1,0,,,
2013-01-23,3,2911,1,0,,,
2013-01-23,4,1465,1,0,,,
2013-01-23,5,1461,1,0,,,
2013-01-23,6,1740,1,0,,,
2013-01-23,7,1657,1,0,,,
2013-01-23,8,2625,1,0,,,
2013-01-23,9,1741,1,0,,,
2013-01-23,10,1023,1,0,,,
2013-01-23,11,2063,1,0,,,
2013-01-23,12,1142,1,0,,,
2013-01-23,13,797,1,0,,,
2013-01-23,14,1490,1,0,,,
2013-01-23,15,1245,1,0,,,
2013-01-23,16,908,1,0,,,
2013-01-23,17,1082,1,0,,,
2013-01-23,18,1231,1,0,,,
2013-01-23,19,1078,1,0,,,
2013-01-23,23,1178,1,0,,,
2013-01-23,24,2501,1,0,,,
2013-01-23,25,795,1,0,,,
2013-01-23,26,681,1,0,,,
2013-01-23,27,1034,1,0,,,
2013-01-23,28,674,1,0,,,
2013-01-23,30,655,1,0,,,
2013-01-23,31,952,1,0,,,
2013-01-23,32,565,1,0,,,
2013-01-23,33,1011,1,0,,,
2013-01-23,34,2071,1,0,,,
2013-01-23,35,538,1,0,,,
2013-01-23,37,1437,1,0,,,
2013-01-23,38,1495,1,0,,,
2013-01-23,39,1094,1,0,,,
2013-01-23,40,886,1,0,,,
2013-01-23,41,722,1,0,,,
2013-01-23,43,1019,1,0,,,
2013-01-23,44,3704,1,0,,,
2013-01-23,45,2872,1,0,,,
2013-01-23,46,2901,1,0,,,
2013-01-23,47,3207,1,0,,,
2013-01-23,48,2179,1,0,,,
2013-01-23,49,1606,1,0,,,
2013-01-23,50,2186,1,0,,,
2013-01-23,51,1683,1,0,,,
2013-01-23,54,690,1,0,,,
2013-01-24,1,1616,1,0,,,
2013-01-24,2,1691,1,0,,,
2013-01-24,3,2503,1,0,,,
2013-01-24,4,1245,1,0,,,
2013-01-24,5,1319,1,0,,,
2013-01-24,6,1432,1,0,,,
2013-01-24,7,1523,1,0,,,
2013-01-24,8,2482,1,0,,,
2013-01-24,9,1730,1,0,,,
2013-01-24,10,883,1,0,,,
2013-01-24,11,2004,1,0,,,
2013-01-24,12,1057,1,0,,,
2013-01-24,13,746,1,0,,,
2013-01-24,14,1456,1,0,,,
2013-01-24,15,1178,1,0,,,
2013-01-24,16,857,1,0,,,
2013-01-24,17,990,1,0,,,
2013-01-24,18,1222,1,0,,,
2013-01-24,19,861,1,0,,,
2013-01-24,23,1056,1,0,,,
2013-01-24,24,2275,1,0,,,
2013-01-24,25,691,1,0,,,
2013-01-24,26,660,1,0,,,
2013-01-24,27,976,1,0,,,
2013-01-24,28,701,1,0,,,
2013-01-24,30,682,1,0,,,
2013-01-24,31,1067,1,0,,,
2013-01-24,32,680,1,0,,,
2013-01-24,33,862,1,0,,,
2013-01-24,34,2043,1,0,,,
2013-01-24,35,511,1,0,,,
2013-01-24,37,1245,1,0,,,
2013-01-24,38,1224,1,0,,,
2013-01-24,39,1072,1,0,,,
2013-01-24,40,923,1,0,,,
2013-01-24,41,693,1,0,,,
2013-01-24,43,970,1,0,,,
2013-01-24,44,3121,1,0,,,
2013-01-24,45,2592,1,0,,,
2013-01-24,46,2623,1,0,,,
2013-01-24,47,2738,1,0,,,
2013-01-24,48,1972,1,0,,,
2013-01-24,49,1468,1,0,,,
2013-01-24,50,2011,1,0,,,
2013-01-24,51,1437,1,0,,,
2013-01-24,54,617,1,0,,,
2013-01-25,1,1770,1,0,,,
2013-01-25,2,1949,1,0,,,
2013-01-25,3,2943,1,0,,,
2013-01-25,4,1498,1,0,,,
2013-01-25,5,1447,1,0,,,
2013-01-25,6,1620,1,0,,,
2013-01-25,7,1758,1,0,,,
2013-01-25,8,2748,1,0,,,
2013-01-25,9,1710,1,0,,,
2013-01-25,10,938,1,0,,,
2013-01-25,11,2029,1,0,,,
2013-01-25,12,1043,1,0,,,
2013-01-25,13,780,1,0,,,
2013-01-25,14,1405,1,0,,,
2013-01-25,15,1189,1,0,,,
2013-01-25,16,890,1,0,,,
2013-01-25,17,1043,1,0,,,
2013-01-25,18,1190,1,0,,,
2013-01-25,19,944,1,0,,,
2013-01-25,23,1144,1,0,,,
2013-01-25,24,2586,1,0,,,
2013-01-25,25,1041,1,0,,,
2013-01-25,26,694,1,0,,,
2013-01-25,27,1003,1,0,,,
2013-01-25,28,676,1,0,,,
2013-01-25,30,711,1,0,,,
2013-01-25,31,1067,1,0,,,
2013-01-25,32,679,1,0,,,
2013-01-25,33,815,1,0,,,
2013-01-25,34,2472,1,0,,,
2013-01-25,35,584,1,0,,,
2013-01-25,37,1500,1,0,,,
2013-01-25,38,1473,1,0,,,
2013-01-25,39,1090,1,0,,,
2013-01-25,40,892,1,0,,,
2013-01-25,41,750,1,0,,,
2013-01-25,43,1286,1,0,,,
2013-01-25,44,3751,1,0,,,
2013-01-25,45,3172,1,0,,,
2013-01-25,46,3109,1,0,,,
2013-01-25,47,3213,1,0,,,
2013-01-25,48,2262,1,0,,,
2013-01-25,49,1805,1,0,,,
2013-01-25,50,2264,1,0,,,
2013-01-25,51,1709,1,0,,,
2013-01-25,54,631,1,0,,,
2013-01-26,1,1295,1,1,,,
2013-01-26,2,1993,1,1,,,
2013-01-26,3,3394,1,1,,,
2013-01-26,4,1750,1,1,,,
2013-01-26,5,1540,1,1,,,
2013-01-26,6,2026,1,1,,,
2013-01-26,7,1606,1,1,,,
2013-01-26,8,2854,1,1,,,
2013-01-26,9,2304,1,1,,,
2013-01-26,10,1393,1,1,,,
2013-01-26,11,2361,1,1,,,
2013-01-26,12,1274,1,1,,,
2013-01-26,13,1196,1,1,,,
2013-01-26,14,1969,1,1,,,
2013-01-26,15,1390,1,1,,,
2013-01-26,16,1105,1,1,,,
2013-01-26,17,1557,1,1,,,
2013-01-26,18,1296,1,1,,,
2013-01-26,19,1646,1,1,,,
2013-01-26,23,1203,1,1,,,
2013-01-26,24,2358,1,1,,,
2013-01-26,25,1635,1,1,,,
2013-01-26,26,862,1,1,,,
2013-01-26,27,1341,1,1,,,
2013-01-26,28,963,1,1,,,
2013-01-26,30,751,1,1,,,
2013-01-26,31,1313,1,1,,,
2013-01-26,32,867,1,1,,,
2013-01-26,33,949,1,1,,,
2013-01-26,34,2715,1,1,,,
2013-01-26,35,752,1,1,,,
2013-01-26,37,1477,1,1,,,
2013-01-26,38,2280,1,1,,,
2013-01-26,39,1637,1,1,,,
2013-01-26,40,1055,1,1,,,
2013-01-26,41,978,1,1,,,
2013-01-26,43,1147,1,1,,,
2013-01-26,44,4812,1,1,,,
2013-01-26,45,4168,1,1,,,
2013-01-26,46,4364,1,1,,,
2013-01-26,47,4363,1,1,,,
2013-01-26,48,3628,1,1,,,
2013-01-26,49,2503,1,1,,,
2013-01-26,50,3221,1,1,,,
2013-01-26,51,1814,1,1,,,
2013-01-26,54,917,1,1,,,
2013-01-27,1,542,1,1,,,
2013-01-27,2,1937,1,1,,,
2013-01-27,3,3355,1,1,,,
2013-01-27,4,1799,1,1,,,
2013-01-27,5,1412,1,1,,,
2013-01-27,6,2101,1,1,,,
2013-01-27,7,1299,1,1,,,
2013-01-27,8,2715,1,1,,,
2013-01-27,9,2226,1,1,,,
2013-01-27,10,1155,1,1,,,
2013-01-27,11,2539,1,1,,,
2013-01-27,12,1190,1,1,,,
2013-01-27,13,901,1,1,,,
2013-01-27,14,1266,1,1,,,
2013-01-27,15,1078,1,1,,,
2013-01-27,16,1180,1,1,,,
2013-01-27,17,1372,1,1,,,
2013-01-27,18,1387,1,1,,,
2013-01-27,19,1266,1,1,,,
2013-01-27,23,1107,1,1,,,
2013-01-27,24,1813,1,1,,,
2013-01-27,25,845,1,1,,,
2013-01-27,26,890,1,1,,,
2013-01-27,27,1534,1,1,,,
2013-01-27,28,1131,1,1,,,
2013-01-27,30,622,1,1,,,
2013-01-27,31,1204,1,1,,,
2013-01-27,32,702,1,1,,,
2013-01-27,33,1165,1,1,,,
2013-01-27,34,2381,1,1,,,
2013-01-27,35,650,1,1,,,
2013-01-27,37,1204,1,1,,,
2013-01-27,38,2331,1,1,,,
2013-01-27,39,1603,1,1,,,
2013-01-27,40,954,1,1,,,
2013-01-27,41,1126,1,1,,,
2013-01-27,43,982,1,1,,,
2013-01-27,44,4648,1,1,,,
2013-01-27,45,4131,1,1,,,
2013-01-27,46,4494,1,1,,,
2013-01-27,47,4641,1,1,,,
2013-01-27,48,3977,1,1,,,
2013-01-27,49,2413,1,1,,,
2013-01-27,50,3117,1,1,,,
2013-01-27,51,1707,1,1,,,
2013-01-27,54,1212,1,1,,,
2013-01-28,1,1738,1,0,,,
2013-01-28,2,1782,1,0,,,
2013-01-28,3,2681,1,0,,,
2013-01-28,4,1423,1,0,,,
2013-01-28,5,1451,1,0,,,
2013-01-28,6,1608,1,0,,,
2013-01-28,7,1588,1,0,,,
2013-01-28,8,2622,1,0,,,
2013-01-28,9,1859,1,0,,,
2013-01-28,10,1217,1,0,,,
2013-01-28,11,2003,1,0,,,
2013-01-28,12,1180,1,0,,,
2013-01-28,13,923,1,0,,,
2013-01-28,14,1597,1,0,,,
2013-01-28,15,1356,1,0,,,
2013-01-28,16,1004,1,0,,,
2013-01-28,17,1231,1,0,,,
2013-01-28,18,1298,1,0,,,
2013-01-28,19,1120,1,0,,,
2013-01-28,23,1135,1,0,,,
2013-01-28,24,2379,1,0,,,
2013-01-28,25,714,1,0,,,
2013-01-28,26,702,1,0,,,
2013-01-28,27,1052,1,0,,,
2013-01-28,28,755,1,0,,,
2013-01-28,30,680,1,0,,,
2013-01-28,31,1123,1,0,,,
2013-01-28,32,706,1,0,,,
2013-01-28,33,1141,1,0,,,
2013-01-28,34,2345,1,0,,,
2013-01-28,35,627,1,0,,,
2013-01-28,37,1368,1,0,,,
2013-01-28,38,1350,1,0,,,
2013-01-28,39,1228,1,0,,,
2013-01-28,40,1048,1,0,,,
2013-01-28,41,740,1,0,,,
2013-01-28,43,1136,1,0,,,
2013-01-28,44,3392,1,0,,,
2013-01-28,45,2872,1,0,,,
2013-01-28,46,2797,1,0,,,
2013-01-28,47,3150,1,0,,,
2013-01-28,48,2308,1,0,,,
2013-01-28,49,1507,1,0,,,
2013-01-28,50,2110,1,0,,,
2013-01-28,51,1522,1,0,,,
2013-01-28,54,821,1,0,,,
2013-01-29,1,1772,1,0,,,
2013-01-29,2,1794,1,0,,,
2013-01-29,3,2630,1,0,,,
2013-01-29,4,1327,1,0,,,
2013-01-29,5,1340,1,0,,,
2013-01-29,6,1447,1,0,,,
2013-01-29,7,1611,1,0,,,
2013-01-29,8,2545,1,0,,,
2013-01-29,9,1855,1,0,,,
2013-01-29,10,1170,1,0,,,
2013-01-29,11,2095,1,0,,,
2013-01-29,12,1177,1,0,,,
2013-01-29,13,884,1,0,,,
2013-01-29,14,1555,1,0,,,
2013-01-29,15,1343,1,0,,,
2013-01-29,16,995,1,0,,,
2013-01-29,17,1266,1,0,,,
2013-01-29,18,1380,1,0,,,
2013-01-29,19,1028,1,0,,,
2013-01-29,23,1139,1,0,,,
2013-01-29,24,2261,1,0,,,
2013-01-29,25,664,1,0,,,
2013-01-29,26,704,1,0,,,
2013-01-29,27,931,1,0,,,
2013-01-29,28,815,1,0,,,
2013-01-29,30,763,1,0,,,
2013-01-29,31,1120,1,0,,,
2013-01-29,32,656,1,0,,,
2013-01-29,33,1049,1,0,,,
2013-01-29,34,2306,1,0,,,
2013-01-29,35,542,1,0,,,
2013-01-29,37,1273,1,0,,,
2013-01-29,38,1337,1,0,,,
2013-01-29,39,1196,1,0,,,
2013-01-29,40,1040,1,0,,,
2013-01-29,41,680,1,0,,,
2013-01-29,43,1084,1,0,,,
2013-01-29,44,3317,1,0,,,
2013-01-29,45,2867,1,0,,,
2013-01-29,46,2723,1,0,,,
2013-01-29,47,2939,1,0,,,
2013-01-29,48,2134,1,0,,,
2013-01-29,49,1516,1,0,,,
2013-01-29,50,1998,1,0,,,
2013-01-29,51,1438,1,0,,,
2013-01-29,54,729,1,0,,,
2013-01-30,1,1877,1,0,,,
2013-01-30,2,2051,1,0,,,
2013-01-30,3,3035,1,0,,,
2013-01-30,4,1536,1,0,,,
2013-01-30,5,1422,1,0,,,
2013-01-30,6,1636,1,0,,,
2013-01-30,7,1698,1,0,,,
2013-01-30,8,2799,1,0,,,
2013-01-30,9,1804,1,0,,,
2013-01-30,10,1049,1,0,,,
2013-01-30,11,2031,1,0,,,
2013-01-30,12,1150,1,0,,,
2013-01-30,13,762,1,0,,,
2013-01-30,14,1320,1,0,,,
2013-01-30,15,1232,1,0,,,
2013-01-30,16,885,1,0,,,
2013-01-30,17,1108,1,0,,,
2013-01-30,18,1269,1,0,,,
2013-01-30,19,1095,1,0,,,
2013-01-30,23,1197,1,0,,,
2013-01-30,24,2480,1,0,,,
2013-01-30,25,868,1,0,,,
2013-01-30,26,748,1,0,,,
2013-01-30,27,1057,1,0,,,
2013-01-30,28,710,1,0,,,
2013-01-30,30,684,1,0,,,
2013-01-30,31,1058,1,0,,,
2013-01-30,32,575,1,0,,,
2013-01-30,33,957,1,0,,,
2013-01-30,34,2042,1,0,,,
2013-01-30,35,507,1,0,,,
2013-01-30,37,1467,1,0,,,
2013-01-30,38,1424,1,0,,,
2013-01-30,39,1166,1,0,,,
2013-01-30,40,952,1,0,,,
2013-01-30,41,693,1,0,,,
2013-01-30,43,1055,1,0,,,
2013-01-30,44,3852,1,0,,,
2013-01-30,45,3022,1,0,,,
2013-01-30,46,3005,1,0,,,
2013-01-30,47,3258,1,0,,,
2013-01-30,48,2207,1,0,,,
2013-01-30,49,1619,1,0,,,
2013-01-30,50,2130,1,0,,,
2013-01-30,51,1704,1,0,,,
2013-01-30,54,692,1,0,,,
2013-01-31,1,1707,1,0,,,
2013-01-31,2,1867,1,0,,,
2013-01-31,3,2790,1,0,,,
2013-01-31,4,1286,1,0,,,
2013-01-31,5,1447,1,0,,,
2013-01-31,6,1558,1,0,,,
2013-01-31,7,1724,1,0,,,
2013-01-31,8,2605,1,0,,,
2013-01-31,9,2009,1,0,,,
2013-01-31,10,1068,1,0,,,
2013-01-31,11,2177,1,0,,,
2013-01-31,12,1086,1,0,,,
2013-01-31,13,845,1,0,,,
2013-01-31,14,1435,1,0,,,
2013-01-31,15,1234,1,0,,,
2013-01-31,16,886,1,0,,,
2013-01-31,17,1093,1,0,,,
2013-01-31,18,1322,1,0,,,
2013-01-31,19,962,1,0,,,
2013-01-31,23,1139,1,0,,,
2013-01-31,24,2316,1,0,,,
2013-01-31,25,714,1,0,,,
2013-01-31,26,776,1,0,,,
2013-01-31,27,957,1,0,,,
2013-01-31,28,823,1,0,,,
2013-01-31,30,698,1,0,,,
2013-01-31,31,1159,1,0,,,
2013-01-31,32,720,1,0,,,
2013-01-31,33,1009,1,0,,,
2013-01-31,34,2258,1,0,,,
2013-01-31,35,596,1,0,,,
2013-01-31,37,1413,1,0,,,
2013-01-31,38,1442,1,0,,,
2013-01-31,39,1218,1,0,,,
2013-01-31,40,911,1,0,,,
2013-01-31,41,728,1,0,,,
2013-01-31,43,1047,1,0,,,
2013-01-31,44,3509,1,0,,,
2013-01-31,45,3002,1,0,,,
2013-01-31,46,3042,1,0,,,
2013-01-31,47,3294,1,0,,,
2013-01-31,48,2432,1,0,,,
2013-01-31,49,1573,1,0,,,
2013-01-31,50,2153,1,0,,,
2013-01-31,51,1524,1,0,,,
2013-01-31,54,714,1,0,,,
2013-02-01,1,1806,1,0,,,
2013-02-01,2,1977,1,0,,,
2013-02-01,3,3230,1,0,,,
2013-02-01,4,1520,1,0,,,
2013-02-01,5,1564,1,0,,,
2013-02-01,6,1689,1,0,,,
2013-02-01,7,1935,1,0,,,
2013-02-01,8,2887,1,0,,,
2013-02-01,9,2031,1,0,,,
2013-02-01,10,1085,1,0,,,
2013-02-01,11,2476,1,0,,,
2013-02-01,12,1152,1,0,,,
2013-02-01,13,897,1,0,,,
2013-02-01,14,1414,1,0,,,
2013-02-01,15,1196,1,0,,,
2013-02-01,16,909,1,0,,,
2013-02-01,17,1143,1,0,,,
2013-02-01,18,1234,1,0,,,
2013-02-01,19,1084,1,0,,,
2013-02-01,23,1125,1,0,,,
2013-02-01,24,2562,1,0,,,
2013-02-01,25,1151,1,0,,,
2013-02-01,26,894,1,0,,,
2013-02-01,27,1051,1,0,,,
2013-02-01,28,829,1,0,,,
2013-02-01,30,714,1,0,,,
2013-02-01,31,1098,1,0,,,
2013-02-01,32,749,1,0,,,
2013-02-01,33,933,1,0,,,
2013-02-01,34,2747,1,0,,,
2013-02-01,35,757,1,0,,,
2013-02-01,37,1611,1,0,,,
2013-02-01,38,1607,1,0,,,
2013-02-01,39,1359,1,0,,,
2013-02-01,40,998,1,0,,,
2013-02-01,41,751,1,0,,,
2013-02-01,43,1499,1,0,,,
2013-02-01,44,4064,1,0,,,
2013-02-01,45,3488,1,0,,,
2013-02-01,46,3521,1,0,,,
2013-02-01,47,3720,1,0,,,
2013-02-01,48,2911,1,0,,,
2013-02-01,49,1872,1,0,,,
2013-02-01,50,2465,1,0,,,
2013-02-01,51,1880,1,0,,,
2013-02-01,54,717,1,0,,,
2013-02-02,1,1377,1,1,,,
2013-02-02,2,2154,1,1,,,
2013-02-02,3,3648,1,1,,,
2013-02-02,4,1851,1,1,,,
2013-02-02,5,1782,1,1,,,
2013-02-02,6,2256,1,1,,,
2013-02-02,7,1681,1,1,,,
2013-02-02,8,3061,1,1,,,
2013-02-02,9,2718,1,1,,,
2013-02-02,10,1453,1,1,,,
2013-02-02,11,3180,1,1,,,
2013-02-02,12,1263,1,1,,,
2013-02-02,13,1269,1,1,,,
2013-02-02,14,2077,1,1,,,
2013-02-02,15,1484,1,1,,,
2013-02-02,16,1268,1,1,,,
2013-02-02,17,1627,1,1,,,
2013-02-02,18,1377,1,1,,,
2013-02-02,19,1801,1,1,,,
2013-02-02,23,1186,1,1,,,
2013-02-02,24,2758,1,1,,,
2013-02-02,25,1882,1,1,,,
2013-02-02,26,1322,1,1,,,
2013-02-02,27,1453,1,1,,,
2013-02-02,28,1079,1,1,,,
2013-02-02,30,859,1,1,,,
2013-02-02,31,1625,1,1,,,
2013-02-02,32,960,1,1,,,
2013-02-02,33,1345,1,1,,,
2013-02-02,34,2877,1,1,,,
2013-02-02,35,1019,1,1,,,
2013-02-02,37,1654,1,1,,,
2013-02-02,38,2414,1,1,,,
2013-02-02,39,1805,1,1,,,
2013-02-02,40,1182,1,1,,,
2013-02-02,41,1058,1,1,,,
2013-02-02,43,1306,1,1,,,
2013-02-02,44,5166,1,1,,,
2013-02-02,45,4328,1,1,,,
2013-02-02,46,4902,1,1,,,
2013-02-02,47,5021,1,1,,,
2013-02-02,48,4118,1,1,,,
2013-02-02,49,2493,1,1,,,
2013-02-02,50,3216,1,1,,,
2013-02-02,51,1942,1,1,,,
2013-02-02,54,1050,1,1,,,
2013-02-03,1,531,1,1,,,
2013-02-03,2,1884,1,1,,,
2013-02-03,3,3391,1,1,,,
2013-02-03,4,1777,1,1,,,
2013-02-03,5,1477,1,1,,,
2013-02-03,6,2152,1,1,,,
2013-02-03,7,1304,1,1,,,
2013-02-03,8,2624,1,1,,,
2013-02-03,9,2516,1,1,,,
2013-02-03,10,1166,1,1,,,
2013-02-03,11,2882,1,1,,,
2013-02-03,12,1182,1,1,,,
2013-02-03,13,933,1,1,,,
